Landkreis;Gemeinde;Ortsteil;Haltestelle;Haltestelle_lang;HalteBeschreibung;globaleID;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Main-Tauber-Kreis;Tauberbischofsheim;Tauberbischofsheim;Bahnhof;Tauberbischofsh., Bahnhof;;de:08128:13015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Main-Tauber-Kreis;Tauberbischofsheim;Dittigheim;Bahnhof;Dittigheim, Bahnhof;;de:08128:13048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Main-Tauber-Kreis;Tauberbischofsheim;Distelhausen (Tbb.);Bahnhof;Distelhausen, Bahnhof;;de:08128:13054;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Main-Tauber-Kreis;Weikersheim;Weikersheim;Bahnhof;Weikersheim, Bahnhof;;de:08128:13209;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Main-Tauber-Kreis;Weikersheim;Elpersheim;Bahnhof;Elpersheim, Bahnhof;;de:08128:13234;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Main-Tauber-Kreis;Weikersheim;Laudenbach (Württ);Laudenbach (Württ);Laudenbach (Württ);;de:08128:13250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Main-Tauber-Kreis;Werbach;Gamburg;Bahnhof;Gamburg, Bahnhof;;de:08128:13304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Main-Tauber-Kreis;Werbach;Niklashausen;Bahnhof;Niklashausen, Bahnhof;;de:08128:13309;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Main-Tauber-Kreis;Wertheim;Wertheim (TBB);Bahnhof;Wertheim, Bahnhof;;de:08128:13412;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Main-Tauber-Kreis;Wertheim;Reicholzheim;Bahnhof;Reicholzheim, Bahnhof;;de:08128:13533;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Main-Tauber-Kreis;Wertheim;Bronnbach;Bahnhof;Bronnbach, Bahnhof;;de:08128:13549;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Main-Tauber-Kreis;Wertheim;Bestenheid;Bahnhof Glashütte;Bestenheid, Bahnhof Glashütte;;de:08128:13591;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Main-Tauber-Kreis;Wittighausen;Wittighausen (TBB);Bahnhof;Wittighausen, Bahnhof;;de:08128:13702;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mannheim;Mannheim;Friedrichsfeld (MA);Südbahnhof;MA-Friedrichsfeld, Südbahnhof;;de:08222:2334;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mannheim;Mannheim;Käfertal;DB-Bahnhof;MA-Käfertal, DB-Bahnhof;;de:08222:2356;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mannheim;Mannheim;Luzenberg;Luzenberg;Luzenberg;;de:08222:2386;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mannheim;Mannheim;Mannheim;Handelshafen;MA-Handelshafen;;de:08222:2416;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mannheim;Mannheim;Mannheim;Hauptbahnhof;Mannheim, Hauptbahnhof;;de:08222:2417;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mannheim;Mannheim;Mannheim;Neckarstadt West;Neckarstadt West;;de:08222:2446;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mannheim;Mannheim;Mannheim;Paradeplatz;Mannheim, Paradeplatz;;de:08222:2451;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mannheim;Mannheim;Neckarau;Bahnhof;Neckarau, Bahnhof;;de:08222:2481;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mannheim;Mannheim;Neuostheim;Endstelle;Neuostheim, Endstelle;;de:08222:2522;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mannheim;Mannheim;Rheinau (MA);Bahnhof;MA-Rheinau, Bahnhof;;de:08222:2525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mannheim;Mannheim;Mannheim;Collini-Center;Mannheim, Collini-Center;;de:08222:2569;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mannheim;Mannheim;Seckenheim;Bahnhof;MA-Seckenheim, Bahnhof;;de:08222:2586;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mannheim;Mannheim;Seckenheim;OEG-Bahnhof;Seckenheim, OEG-Bahnhof;;de:08222:2591;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mannheim;Mannheim;Seckenheim;Rathaus;Seckenheim, Rathaus;;de:08222:2594;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mannheim;Mannheim;Waldhof (MA);Bahnhof;Waldhof, Bahnhof;;de:08222:2615;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mannheim;Mannheim;Mannheim;Arena/Maimarkt (DB);Mannheim, Arena/Maimarkt (DB);;de:08222:2641;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mannheim;Mannheim;Käfertal;Bahnhof (RNV);Käfertal, Bahnhof (RNV);;de:08222:5547;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neckar-Odenwald-Kreis;Adelsheim;Sennfeld (Baden);Bahnhof;Sennfeld, Bahnhof;;de:08225:6155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neckar-Odenwald-Kreis;Adelsheim;Adelsheim;Ost;Adelsheim, Ost;;de:08225:6398;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neckar-Odenwald-Kreis;Adelsheim;Adelsheim;Nordbahnhof;Adelsheim, Nordbahnhof;;de:08225:6777;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neckar-Odenwald-Kreis;Aglasterhausen;Aglasterhausen;Bahnhof;Aglasterhausen, Bahnhof;;de:08225:9175;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neckar-Odenwald-Kreis;Binau;Binau;Bahnhof;Binau, Bahnhof;;de:08225:9128;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neckar-Odenwald-Kreis;Buchen (Odenwald);Buchen (Odenwald);Bahnhof Ost;Buchen, Bahnhof Ost;;de:08225:6742;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neckar-Odenwald-Kreis;Buchen (Odenwald);Bödigheim;Bahnhof;Bödigheim, Bahnhof;;de:08225:6760;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neckar-Odenwald-Kreis;Buchen (Odenwald);Hainstadt (Baden);Bahnhof;Hainstadt, Bahnhof;;de:08225:8446;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neckar-Odenwald-Kreis;Buchen (Odenwald);Buchen (Odenwald);Bahnhof;Buchen, Bahnhof;;de:08225:9176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neckar-Odenwald-Kreis;Elztal;Auerbach (Bauland);Bahnhof;Auerbach (b. Mosbach), Bahnhof;;de:08225:8206;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neckar-Odenwald-Kreis;Elztal;Dallau;Bahnhof;Dallau, Bahnhof;;de:08225:8207;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neckar-Odenwald-Kreis;Elztal;Neckarburken;Bahnhof;Neckarburken, Bahnhof;;de:08225:8208;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neckar-Odenwald-Kreis;Haßmersheim;Haßmersheim;Bahnhof;Haßmersheim, Bahnhof;;de:08225:8222;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neckar-Odenwald-Kreis;Hüffenhardt;Hüffenhardt;Bahnhof;Hüffenhardt, Bahnhof;;de:08225:9177;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neckar-Odenwald-Kreis;Mosbach;Mosbach (Baden);Westbahnhof;Mosbach, Westbahnhof;;de:08225:6343;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neckar-Odenwald-Kreis;Mosbach;Mosbach (Baden);Bahnhof;Mosbach, Bahnhof;;de:08225:8209;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neckar-Odenwald-Kreis;Mosbach;Neckarelz;Bahnhof;Neckarelz, Bahnhof;;de:08225:9180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neckar-Odenwald-Kreis;Neckargerach;Neckargerach;Bahnhof;Neckargerach, Bahnhof;;de:08225:9129;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neckar-Odenwald-Kreis;Neckarzimmern;Neckarzimmern;Bahnhof;Neckarzimmern, Bahnhof;;de:08225:8223;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neckar-Odenwald-Kreis;Osterburken;Osterburken;Bahnhof;Osterburken, Bahnhof;;de:08225:8200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neckar-Odenwald-Kreis;Rosenberg;Rosenberg (Baden);Bahnhof;Rosenberg, Bahnhof;;de:08225:6109;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neckar-Odenwald-Kreis;Schefflenz;Eicholzheim;Bahnhof;Eicholzheim, Bahnhof;;de:08225:8204;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neckar-Odenwald-Kreis;Schefflenz;Oberschefflenz;Bahnhof;Oberschefflenz, Bahnhof;;de:08225:8205;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neckar-Odenwald-Kreis;Seckach;Zimmern (Bauland);Bahnhof;Zimmern, Bahnhof;;de:08225:8202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neckar-Odenwald-Kreis;Seckach;Seckach;Bahnhof;Seckach, Bahnhof;;de:08225:8203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neckar-Odenwald-Kreis;Walldürn;Walldürn;Bahnhof;Walldürn, Bahnhof;;de:08225:6573;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neckar-Odenwald-Kreis;Walldürn;Rippberg;Bahnhof;Rippberg, Bahnhof;;de:08225:6624;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neckar-Odenwald-Kreis;Zwingenberg;Zwingenberg (Baden);Bahnhof;Zwingenberg/Bd, Bahnhof;;de:08225:9191;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neu-Ulm;Altenstadt;Altenstadt (Iller);Altenstadt (Iller);Altenstadt (Iller);;de:09775:4401;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neu-Ulm;Bellenberg;Bellenberg (Schwab);Bellenbeg;Bellenberg;;de:09775:4261;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neu-Ulm;Elchingen;Unterelchingen;Bahnhof Unterelchingen;Unterelchingen;;de:09775:4903;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neu-Ulm;Elchingen;Oberelchingen;Bahnhof Oberelchingen;Oberelchingen;;de:09775:4911;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neu-Ulm;Elchingen;Thalfingen;Bahnhof Thalfingen;Thalfingen (b Ulm);;de:09775:4927;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neu-Ulm;Illertissen;Illertissen;Illertissen;Illertissen;;de:09775:4301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neu-Ulm;Kellmünz a.d.Iller;Kellmünz (a.d.Iller);Kellmünz;Kellmünz;;de:09775:4441;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neu-Ulm;Nersingen;Nersingen;Nersingen;Nersingen;;de:09775:4801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neu-Ulm;Neu-Ulm;Gerlenhofen;Bahnhof Gerlenhofen;Gerlenhofen;;de:09775:1781;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neu-Ulm;Neu-Ulm;Burlafingen;Bahnhof;Burlafingen Bahnhof;;de:09775:1961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neu-Ulm;Senden;Senden (Iller);Senden;Senden;;de:09775:4101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neu-Ulm;Vöhringen;Vöhringen/Kr Neu-Ulm;Vöhringen;Vöhringen;;de:09775:4202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neu-Ulm;Weißenhorn;Weißenhorn;Weißenhorn;Weißenhorn;;de:09775:4642;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ortenaukreis;Achern;Achern;Bahnhof;Achern Bahnhof;;de:08317:33013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ortenaukreis;Achern;Achern;Achern Stadt;Achern Stadt;;de:08317:41111;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ortenaukreis;Appenweier;Appenweier;Bahnhof;Appenweier Bahnhof;;de:08317:14120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ortenaukreis;Bad Peterstal-Griesbach;Bad Peterstal;Bad Peterstal Bahnhof;Bad Peterstal Bahnhof;;de:08317:14450;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ortenaukreis;Biberach;Biberach (Baden);Biberach;Biberach Bahnhof;;de:08317:11011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ortenaukreis;Friesenheim;Friesenheim (Baden);Bahnhof;Friesenheim Bahnhof;;de:08317:16220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ortenaukreis;Gengenbach;Gengenbach;Bahnhof;Gengenbach Bahnhof;;de:08317:15810;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ortenaukreis;Haslach im Kinzigtal;Haslach im Kinzigtal;Bahnhof;Haslach Bahnhof;;de:08317:18520;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ortenaukreis;Hausach;Hausach;Bahnhof;Hausach Bahnhof;;de:08317:18620;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ortenaukreis;Hornberg;Hornberg (Schwarzw);Bahnhof;Hornberg Bahnhof;;de:08317:18820;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ortenaukreis;Kappelrodeck;Kappelrodeck;Kappelrodeck Bahnhof;Kappelrodeck Bahnhof;;de:08317:13620;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ortenaukreis;Kappelrodeck;Kappelrodeck;Kappelrodeck Ost;Kappelrodeck Ost;;de:08317:13625;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ortenaukreis;Kehl;Kehl;Bahnhof;Kehl Bahnhof;;de:08317:15011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ortenaukreis;Kehl;Kork;Kork Bahnhof;Kork Bahnhof;;de:08317:15050;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ortenaukreis;Lahr/Schwarzwald;Lahr (Schwarzwald);Bahnhof;Lahr (Schwarzwald) Bahnhof;;de:08317:12103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ortenaukreis;Lautenbach;Lautenbach (Baden);Lautenbach Bahnhof;Lautenbach Bahnhof;;de:08317:14211;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ortenaukreis;Lautenbach;Hubacker;Hubacker Bahnhof;Hubacker Bahnhof;;de:08317:14220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ortenaukreis;Mahlberg;Orschweier;Orschweier Bahnhof;Orschweier Bahnhof;;de:08317:18601;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ortenaukreis;Oberharmersbach;Oberharmersbach;Oberharmersbach-Riersbach;Oberharmersbach-Riersbach;;de:08317:11071;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ortenaukreis;Oberharmersbach;Oberharmersbach;Dorf;Oberharmersbach Dorf;;de:08317:11081;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ortenaukreis;Oberkirch;Oberkirch;Oberkirch Bahnhof;Oberkirch Bahnhof;;de:08317:14020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ortenaukreis;Oberkirch;Oberkirch;Koehlersiedlung;Oberkirch Koehlersiedlung;;de:08317:14025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ortenaukreis;Oberkirch;Zusenhofen;Zusenhofen Bahnhof;Zusenhofen Bahnhof;;de:08317:14050;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ortenaukreis;Offenburg;Offenburg;OG Kreisschulzentrum (Bus);Offenburg Kreisschulztr. (Bus);;de:08317:14502;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ortenaukreis;Offenburg;Offenburg;Offenburg Bahnhof;Offenburg Bahnhof;;de:08317:14506;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ortenaukreis;Oppenau;Ramsbach (Oppenau);Höfle;Ramsbach Höfle;;de:08317:14350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ortenaukreis;Oppenau;Ramsbach (Oppenau);Birkhof;Ramsbach Birkhof;;de:08317:14351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ortenaukreis;Oppenau;Oppenau;Bahnhof;Oppenau Bahnhof;;de:08317:14360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ortenaukreis;Oppenau;Ibach (Oppenau);Ibach Bahnhof;Ibach Bahnhof;;de:08317:14370;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ortenaukreis;Oppenau;Löcherberg;Löcherberg Bahnhof;Löcherberg Bahnhof;;de:08317:14380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ortenaukreis;Ottenhöfen im Schwarzwald;Ottenhöfen;Ottenhöfen Bahnhof;Ottenhöfen Bahnhof;;de:08317:13751;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ortenaukreis;Ottenhöfen im Schwarzwald;Ottenhöfen;Ottenhöfen West;Ottenhöfen West;;de:08317:13752;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ortenaukreis;Ottenhöfen im Schwarzwald;Furschenbach;Furschenbach Bahnhof;Furschenbach Bahnhof;;de:08317:13753;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ortenaukreis;Renchen;Renchen;Bahnhof;Renchen Bahnhof;;de:08317:13554;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ortenaukreis;Ringsheim;Ringsheim;Ringsheim Bahnhof;Ringsheim Bahnhof;;de:08317:16700;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ortenaukreis;Steinach;Steinach (Baden);Steinach Bahnhof;Steinach Bahnhof;;de:08317:18420;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ortenaukreis;Willstätt;Legelshurst;Legelshurst Bahnhof;Legelshurst Bahnhof;;de:08317:12475;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ortenaukreis;Wolfach;Wolfach;Bahnhof;Wolfach Bahnhof;;de:08317:18010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ortenaukreis;Zell am Harmersbach;Unterentersbach;Unterentersbach;Unterentersbach;;de:08317:11021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ortenaukreis;Zell am Harmersbach;Zell a Harmersbach;Zell a. H. Bahnhof;Zell (Harmersbach) Bahnhof;;de:08317:11022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ortenaukreis;Zell am Harmersbach;Birach (Baden);Bahnhof;Birach Bahnhof;;de:08317:11027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ortenaukreis;Zell am Harmersbach;Unterharmersbach;Bahnhof;Unterharmersbach Bahnhof;;de:08317:11051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ortenaukreis;Zell am Harmersbach;Kirnbach-Grün;Kirnbach-Grün;Kirnbach-Grün;;de:08317:11061;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ostalbkreis;Aalen;Aalen;Hauptbahnhof Aalen;Aalen Hauptbahnhof;;de:08136:1000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ostalbkreis;Aalen;Hofen (b Aalen);Bahnhof;Hofen Bahnhof;;de:08136:1504;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ostalbkreis;Aalen;Unterkochen;Bahnhof;Unterkochen Bahnhof;;de:08136:1608;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ostalbkreis;Aalen;Wasseralfingen;Bahnhof Wasseralfingen;Wasseralfingen Bahnhof;;de:08136:1906;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ostalbkreis;Abtsgmünd;Abtsgmünd;Untergröningen Bahnhof;Abtsg.Untergröningen Bahnhof;;de:08136:4032;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ostalbkreis;Böbingen a.d.Rems;Böbingen (Rems);Bahnhof;Böbingen Bahnhof;;de:08136:6100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ostalbkreis;Bopfingen;Bopfingen;Bahnhof;Bopfingen Bahnhof;;de:08136:4204;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ostalbkreis;Bopfingen;Aufhausen (Württ);Bahnhof;Aufhausen Bahnhof;;de:08136:4244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ostalbkreis;Bopfingen;Trochtelfingen (AA);Bahnhof;Trochtelfingen Bahnhof;;de:08136:4245;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ostalbkreis;Ellwangen (Jagst);Ellwangen (Jagst);Bahnhof;Ellwangen Bahnhof;;de:08136:2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ostalbkreis;Ellwangen (Jagst);Schrezheim (b Ellw.);Schrezheim Bahnhof;Ellw-Schrezheim Bahnhof;;de:08136:2416;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ostalbkreis;Jagstzell;Jagstzell;Bahnhof Jagstzell;Jagstzell Bahnhof;;de:08136:4609;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ostalbkreis;Lorch;Lorch (Württ);Bahnhof;Lorch Bahnhof;;de:08136:7005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ostalbkreis;Lorch;Lorch (Württ);Waldhausen Bahnhof;Lorch Waldhausen Bahnhof;;de:08136:7031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ostalbkreis;Mögglingen;Mögglingen;Bahnhof;Mögglingen Bahnhof;;de:08136:7101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ostalbkreis;Oberkochen;Oberkochen;Bahnhof;Oberkochen Bahnhof;;de:08136:5113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ostalbkreis;Rainau;Rainau;Schwabsberg Bahnhof;Rainau-Schwabsberg Bahnhof;;de:08136:5210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ostalbkreis;Riesbürg;Riesbürg;Pflaumloch Bahnhof;Pflaumloch Bahnhof;;de:08136:5301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ostalbkreis;Schwäbisch Gmünd;Schwäbisch Gmünd;Bahnhof;Schw. Gmünd Bahnhof;;de:08136:3077;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ostalbkreis;Westhausen;Westhausen;Bahnhof;Westhausen Bahnhof;;de:08136:5817;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pforzheim;Pforzheim;Eutingen (Baden);Eutingen;Eutingen;;de:08231:2891;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pforzheim;Pforzheim;Pforzheim;Brötzingen Mitte;Pforzheim Brötzingen Mitte;;de:08231:3991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pforzheim;Pforzheim;Pforzheim;Hauptbahnhof;Pforzheim Hauptbahnhof;;de:08231:50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rastatt;Bietigheim;Bietigheim (Baden);Bietigheim (Baden);Bietigheim (Baden);;de:08216:1820;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rastatt;Bischweier;Bischweier (Baden);Bischweier (Baden);Bischweier (Baden);;de:08216:34764;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rastatt;Bühl;Bühl (Baden);Bühl (Baden);Bühl (Baden);;de:08216:32227;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rastatt;Durmersheim;Durmersheim;Durmersheim;Durmersheim;;de:08216:1819;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rastatt;Durmersheim;Durmersheim;Nord;Durmersheim Nord;;de:08216:35109;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rastatt;Forbach;Raumünzach;Raumünzach;Raumünzach;;de:08216:32184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rastatt;Forbach;Kirschbaumwasen;Kirschbaumwasen;Kirschbaumwasen;;de:08216:32187;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rastatt;Forbach;Forbach (Schwarzw);Forbach (Schwarzwald);Forbach (Schwarzwald);;de:08216:32191;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rastatt;Forbach;Gausbach;Gausbach;Gausbach;;de:08216:32998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rastatt;Forbach;Langenbrand(Murgtal);Langenbrand;Langenbrand;;de:08216:34670;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rastatt;Forbach;Forbach (Schwarzw);Abstellhalle;Forbach Abstellhalle;;de:08216:41007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rastatt;Gaggenau;Gaggenau;Mercedes-Benz Werk;Gaggenau Mercedes-Benz Werk;;de:08216:32158;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rastatt;Gaggenau;Gaggenau;Gaggenau;Gaggenau;;de:08216:32160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rastatt;Gaggenau;Bad Rotenfels;Schloss Bad Rotenfels;;;de:08216:32825;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rastatt;Gaggenau;Bad Rotenfels;Weinbrennerstraße;Bad Rotenfels Weinbrennerstr.;;de:08216:32826;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rastatt;Gaggenau;Ottenau;Ottenau;Ottenau;;de:08216:32827;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rastatt;Gaggenau;Hörden (Gaggenau);Hörden;Hörden;;de:08216:32828;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rastatt;Gaggenau;Bad Rotenfels;Bahnhof/Rotherma;Bad Rotenfels Bahnhof/Rotherma;;de:08216:34762;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rastatt;Gaggenau;Hörden (Gaggenau);Bf Hörden;Bf Hörden;;de:08216:95000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rastatt;Gernsbach;Gernsbach;Gernsbach;Gernsbach;;de:08216:32142;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rastatt;Gernsbach;Obertsrot (Murgtal);Obertsrot;Obertsrot;;de:08216:32153;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rastatt;Gernsbach;Gernsbach;Mitte;Gernsbach Mitte;;de:08216:32829;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rastatt;Gernsbach;Hilpertsau;Hilpertsau;Hilpertsau;;de:08216:34766;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
